"COU","Country","CORP_TAX","Corporate income tax rate","TAR","Targeted","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,32,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,29,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,25,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,25,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,25,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,24,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,20,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,20,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,26,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,26,,
"GRC","Greece","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,26,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,18,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,18,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,18,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,18,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,16,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,16,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,17.33,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,20,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,20,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,20,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,19,,
"HUN","Hungary","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,19,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,20,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,20,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,20,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,20,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,30,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,30,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,18,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,18,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,18,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,18,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,18,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,18,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,15,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,15,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,18,,
"ISL","Iceland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,20,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,24,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,20,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,16,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,12.5,,
"IRL","Ireland","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,12.5,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,37,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,36,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,36,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,34,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,33,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,33,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,33,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,33,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,27.5,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,27.5,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,27.5,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,27.5,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,27.5,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,27.5,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,27.5,,
"ITA","Italy","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,27.5,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,40.87,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,40.87,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,40.87,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,40.87,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,39.54,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,39.54,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,39.54,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,39.54,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,39.54,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,39.54,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,39.54,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,39.54,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,39.54,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,36.99,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,36.99,,
"JPN","Japan","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,32.11,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,30.8,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,30.8,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,29.7,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,29.7,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,29.7,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,27.5,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,27.5,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,27.5,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,27.5,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,24.2,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,24.2,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,24.2,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,24.2,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,24.2,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,24.2,,
"KOR","Korea","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,24.2,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,37.45,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,37.45,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,30.38,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,30.38,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,30.38,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,30.38,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,29.63,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,29.63,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,29.63,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,28.59,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,28.59,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,28.8,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,28.8,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,29.22,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,29.22,,
"LUX","Luxembourg","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,29.22,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,35,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,35,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,35,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,34,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,33,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,30,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,29,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,28,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,28,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,28,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,30,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,30,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,30,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,30,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,30,,
"MEX","Mexico","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,30,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,35,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,35,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,34.5,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,34.5,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,34.5,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,31.5,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,29.6,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,25.5,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,25.5,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,25.5,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,25.5,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,25,,
"NLD","Netherlands","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,25,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,30,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,30,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,30,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,28,,
"NZL","New Zealand","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,28,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,27,,
"NOR","Norway","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,27,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,30,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,28,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,28,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,27,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,19,,
"POL","Poland","COMB_CIT_RATE","Combined corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,19,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,35.2,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,35.2,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,33,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,33,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,27.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,27.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,27.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,26.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,26.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,26.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,26.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,28.5,,
"PRT","Portugal","COMB_CIT_RATE","Combined corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,31.5,,
